,HomeTeam,AwayTeam
24575,acbellinzona,fcbasel
24576,fcvaduz,bscyoungboys
24577,fcbasel,fcsion
24578,grasshopperclubzurich,fcvaduz
24579,fcaarau,neuchatelxamax
24580,fcluzern,acbellinzona
24581,bscyoungboys,fczurich
24582,acbellinzona,fcsion
24583,fcluzern,fcaarau
24584,fcvaduz,fcbasel
24585,neuchatelxamax,bscyoungboys
24586,fczurich,grasshopperclubzurich
24587,fcaarau,acbellinzona
24588,fcsion,fcvaduz
24589,fcbasel,fczurich
24590,grasshopperclubzurich,neuchatelxamax
24591,bscyoungboys,fcluzern
24592,fcaarau,bscyoungboys
24593,fcluzern,grasshopperclubzurich
24594,fczurich,fcsion
24595,acbellinzona,fcvaduz
24596,neuchatelxamax,fcbasel
24597,fcbasel,fcaarau
24598,acbellinzona,fczurich
24599,fcsion,fcluzern
24600,grasshopperclubzurich,bscyoungboys
24601,fcvaduz,neuchatelxamax
24602,fcaarau,grasshopperclubzurich
24603,fcsion,neuchatelxamax
24604,fcluzern,fcbasel
24605,bscyoungboys,acbellinzona
24606,fczurich,fcvaduz
24607,fcvaduz,fcaarau
24608,bscyoungboys,fcbasel
24609,acbellinzona,fcsion
24610,grasshopperclubzurich,fczurich
24611,neuchatelxamax,fcluzern
24612,fcbasel,grasshopperclubzurich
24613,acbellinzona,neuchatelxamax
24614,fczurich,fcluzern
24615,fcsion,bscyoungboys
24616,fcvaduz,fcaarau
24617,fcaarau,neuchatelxamax
24618,fczurich,acbellinzona
24619,fcbasel,grasshopperclubzurich
24620,fcluzern,bscyoungboys
24621,fcsion,fcvaduz
24622,fcvaduz,acbellinzona
24623,bscyoungboys,fcaarau
24624,fcbasel,fczurich
24625,grasshopperclubzurich,fcluzern
24626,neuchatelxamax,fcsion
24627,fcaarau,grasshopperclubzurich
24628,fcsion,bscyoungboys
24629,acbellinzona,neuchatelxamax
24630,fcluzern,fcbasel
24631,fczurich,fcvaduz
24632,fcbasel,fcaarau
24633,grasshopperclubzurich,fcsion
24634,fcluzern,fczurich
24635,neuchatelxamax,fcvaduz
24636,bscyoungboys,acbellinzona
24637,fcaarau,fcluzern
24638,fcsion,fcbasel
24639,acbellinzona,grasshopperclubzurich
24640,fcvaduz,bscyoungboys
24641,fczurich,neuchatelxamax
24642,fcaarau,fcsion
24643,fcbasel,fcvaduz
24644,grasshopperclubzurich,neuchatelxamax
24645,fcluzern,acbellinzona
24646,bscyoungboys,fczurich
24647,fcsion,fcluzern
24648,fcvaduz,grasshopperclubzurich
24649,acbellinzona,fcbasel
24650,neuchatelxamax,bscyoungboys
24651,fczurich,fcaarau
24652,fcbasel,neuchatelxamax
24653,fcluzern,fcvaduz
24654,fcsion,fczurich
24655,fcaarau,acbellinzona
24656,grasshopperclubzurich,bscyoungboys
24657,acbellinzona,fcaarau
24658,fcvaduz,fcluzern
24659,fczurich,fcsion
24660,neuchatelxamax,fcbasel
24661,bscyoungboys,grasshopperclubzurich
24662,fcaarau,fczurich
24663,fcbasel,acbellinzona
24664,fcluzern,fcsion
24665,grasshopperclubzurich,fcvaduz
24666,bscyoungboys,neuchatelxamax
24667,fcbasel,acbellinzona
24668,fcluzern,neuchatelxamax
24669,fcaarau,fczurich
24670,bscyoungboys,fcvaduz
24671,grasshopperclubzurich,fcsion
24672,acbellinzona,fcluzern
24673,fcsion,fcaarau
24674,fcvaduz,fcbasel
24675,neuchatelxamax,grasshopperclubzurich
24676,fczurich,bscyoungboys
24677,fcbasel,fcsion
24678,fcluzern,fcaarau
24679,grasshopperclubzurich,acbellinzona
24680,neuchatelxamax,fczurich
24681,bscyoungboys,fcvaduz
24682,fcaarau,fcbasel
24683,fcvaduz,neuchatelxamax
24684,fczurich,fcluzern
24685,acbellinzona,bscyoungboys
24686,fcsion,grasshopperclubzurich
24687,fcbasel,fcluzern
24688,fcvaduz,fczurich
24689,grasshopperclubzurich,fcaarau
24690,neuchatelxamax,acbellinzona
24691,bscyoungboys,fcsion
24692,acbellinzona,fcvaduz
24693,fczurich,fcbasel
24694,fcaarau,bscyoungboys
24695,fcluzern,grasshopperclubzurich
24696,fcsion,neuchatelxamax
24697,acbellinzona,fczurich
24698,grasshopperclubzurich,fcbasel
24699,fcvaduz,fcsion
24700,neuchatelxamax,fcaarau
24701,bscyoungboys,fcluzern
24702,fcaarau,fcvaduz
24703,fcbasel,bscyoungboys
24704,fcluzern,neuchatelxamax
24705,fcsion,acbellinzona
24706,fczurich,grasshopperclubzurich
24707,acbellinzona,fcluzern
24708,fcsion,fcbasel
24709,fcvaduz,grasshopperclubzurich
24710,neuchatelxamax,fcaarau
24711,fczurich,bscyoungboys
24712,fcaarau,fcluzern
24713,fcbasel,fcvaduz
24714,fcsion,acbellinzona
24715,grasshopperclubzurich,fczurich
24716,bscyoungboys,neuchatelxamax
24717,fcvaduz,fcsion
24718,neuchatelxamax,grasshopperclubzurich
24719,fcluzern,bscyoungboys
24720,fczurich,fcbasel
24721,acbellinzona,fcaarau
24722,fcbasel,neuchatelxamax
24723,grasshopperclubzurich,fcluzern
24724,fcsion,fczurich
24725,fcvaduz,acbellinzona
24726,bscyoungboys,fcaarau
24727,fcaarau,fcbasel
24728,fcluzern,fcsion
24729,neuchatelxamax,fcvaduz
24730,bscyoungboys,grasshopperclubzurich
24731,fczurich,acbellinzona
24732,fcbasel,fcluzern
24733,grasshopperclubzurich,fcaarau
24734,neuchatelxamax,fcsion
24735,acbellinzona,bscyoungboys
24736,fcvaduz,fczurich
24737,fcaarau,grasshopperclubzurich
24738,acbellinzona,neuchatelxamax
24739,fcst.gallen,fcbasel
24740,fczurich,bscyoungboys
24741,fcsion,fcluzern
24742,fcbasel,fcst.gallen
24743,grasshopperclubzurich,fcaarau
24744,bscyoungboys,fczurich
24745,fcluzern,fcsion
24746,neuchatelxamax,acbellinzona
24747,fcaarau,fcbasel
24748,fcst.gallen,bscyoungboys
24749,fcluzern,acbellinzona
24750,fcsion,grasshopperclubzurich
24751,fczurich,neuchatelxamax
24752,grasshopperclubzurich,fcluzern
24753,neuchatelxamax,fcst.gallen
24754,fcbasel,fcsion
24755,acbellinzona,fczurich
24756,bscyoungboys,fcaarau
24757,fcaarau,acbellinzona
24758,grasshopperclubzurich,bscyoungboys
24759,fcluzern,fcbasel
24760,fcsion,neuchatelxamax
24761,fcst.gallen,fczurich
24762,fcaarau,fcsion
24763,fcst.gallen,grasshopperclubzurich
24764,fczurich,fcbasel
24765,acbellinzona,bscyoungboys
24766,neuchatelxamax,fcluzern
24767,fcbasel,grasshopperclubzurich
24768,fczurich,fcsion
24769,acbellinzona,fcst.gallen
24770,neuchatelxamax,fcaarau
24771,bscyoungboys,fcluzern
24772,fcaarau,fcst.gallen
24773,grasshopperclubzurich,acbellinzona
24774,fcluzern,fczurich
24775,fcsion,bscyoungboys
24776,fcbasel,neuchatelxamax
24777,fcst.gallen,fcluzern
24778,neuchatelxamax,grasshopperclubzurich
24779,acbellinzona,fcsion
24780,bscyoungboys,fcbasel
24781,fczurich,fcaarau
24782,fcluzern,fcaarau
24783,fcsion,fcst.gallen
24784,fcbasel,acbellinzona
24785,grasshopperclubzurich,fczurich
24786,bscyoungboys,neuchatelxamax
24787,fcst.gallen,fcsion
24788,fczurich,neuchatelxamax
24789,fcaarau,acbellinzona
24790,fcbasel,bscyoungboys
24791,fcluzern,grasshopperclubzurich
24792,neuchatelxamax,fczurich
24793,bscyoungboys,fcst.gallen
24794,fcbasel,fcaarau
24795,acbellinzona,fcluzern
24796,grasshopperclubzurich,fcsion
24797,grasshopperclubzurich,fcaarau
24798,bscyoungboys,fcluzern
24799,neuchatelxamax,fcbasel
24800,fcsion,fczurich
24801,acbellinzona,fcst.gallen
24802,fcluzern,acbellinzona
24803,fczurich,grasshopperclubzurich
24804,fcbasel,fcaarau
24805,fcsion,neuchatelxamax
24806,fcst.gallen,bscyoungboys
24807,grasshopperclubzurich,fcsion
24808,bscyoungboys,fczurich
24809,fcaarau,fcluzern
24810,acbellinzona,fcbasel
24811,neuchatelxamax,fcst.gallen
24812,fcbasel,grasshopperclubzurich
24813,fcsion,acbellinzona
24814,neuchatelxamax,bscyoungboys
24815,fcst.gallen,fcaarau
24816,fczurich,fcluzern
24817,fcaarau,fczurich
24818,acbellinzona,neuchatelxamax
24819,grasshopperclubzurich,fcst.gallen
24820,fcluzern,fcbasel
24821,bscyoungboys,fcsion
24822,fcsion,fcluzern
24823,bscyoungboys,grasshopperclubzurich
24824,neuchatelxamax,fcaarau
24825,fcst.gallen,fcbasel
24826,fczurich,acbellinzona
24827,fcaarau,fcsion
24828,fcbasel,fczurich
24829,fcluzern,fcst.gallen
24830,acbellinzona,bscyoungboys
24831,grasshopperclubzurich,neuchatelxamax
24832,fcsion,fcbasel
24833,fcst.gallen,fczurich
24834,grasshopperclubzurich,acbellinzona
24835,neuchatelxamax,fcluzern
24836,bscyoungboys,fcaarau
24837,fcbasel,fcsion
24838,fczurich,fcst.gallen
24839,fcaarau,bscyoungboys
24840,acbellinzona,grasshopperclubzurich
24841,fcluzern,neuchatelxamax
24842,neuchatelxamax,grasshopperclubzurich
24843,fcsion,fcaarau
24844,bscyoungboys,acbellinzona
24845,fcst.gallen,fcluzern
24846,fczurich,fcbasel
24847,fcst.gallen,neuchatelxamax
24848,fczurich,acbellinzona
24849,fcaarau,bscyoungboys
24850,fcluzern,grasshopperclubzurich
24851,fcsion,fcbasel
24852,fcaarau,neuchatelxamax
24853,grasshopperclubzurich,bscyoungboys
24854,fcbasel,fcst.gallen
24855,acbellinzona,fczurich
24856,fcluzern,fcsion
24857,neuchatelxamax,acbellinzona
24858,fczurich,fcaarau
24859,fcbasel,fcluzern
24860,fcsion,bscyoungboys
24861,fcst.gallen,grasshopperclubzurich
24862,fcaarau,fcst.gallen
24863,fcluzern,fczurich
24864,acbellinzona,fcsion
24865,grasshopperclubzurich,fcbasel
24866,bscyoungboys,neuchatelxamax
24867,fcsion,grasshopperclubzurich
24868,fcst.gallen,neuchatelxamax
24869,fcbasel,acbellinzona
24870,fcluzern,fcaarau
24871,fczurich,bscyoungboys
24872,fcaarau,fcbasel
24873,bscyoungboys,fcst.gallen
24874,acbellinzona,fcluzern
24875,grasshopperclubzurich,fczurich
24876,neuchatelxamax,fcsion
24877,fcaarau,grasshopperclubzurich
24878,fcbasel,neuchatelxamax
24879,fcluzern,bscyoungboys
24880,fcst.gallen,acbellinzona
24881,fczurich,fcsion
24882,acbellinzona,fcaarau
24883,grasshopperclubzurich,fcluzern
24884,neuchatelxamax,fczurich
24885,fcsion,fcst.gallen
24886,bscyoungboys,fcbasel
24887,fczurich,fcst.gallen
24888,acbellinzona,fcaarau
24889,neuchatelxamax,fcsion
24890,fcbasel,fcluzern
24891,bscyoungboys,grasshopperclubzurich
24892,grasshopperclubzurich,fcst.gallen
24893,fcsion,fcaarau
24894,fcbasel,fczurich
24895,fcluzern,neuchatelxamax
24896,bscyoungboys,acbellinzona
24897,fcsion,fczurich
24898,fcst.gallen,acbellinzona
24899,fcaarau,neuchatelxamax
24900,grasshopperclubzurich,fcbasel
24901,fcluzern,bscyoungboys
24902,fcst.gallen,fcaarau
24903,fczurich,fcluzern
24904,acbellinzona,grasshopperclubzurich
24905,neuchatelxamax,fcbasel
24906,bscyoungboys,fcsion
24907,fcaarau,fczurich
24908,fcluzern,fcst.gallen
24909,fcbasel,bscyoungboys
24910,fcsion,acbellinzona
24911,grasshopperclubzurich,neuchatelxamax
24912,fcst.gallen,fcsion
24913,fczurich,grasshopperclubzurich
24914,fcaarau,fcluzern
24915,acbellinzona,fcbasel
24916,neuchatelxamax,bscyoungboys
24917,grasshopperclubzurich,neuchatelxamax
24918,fcthun,bscyoungboys
24919,acbellinzona,fcsion
24920,fcluzern,fcst.gallen
24921,fcbasel,fczurich
24922,fcst.gallen,fcluzern
24923,fczurich,fcbasel
24924,fcsion,acbellinzona
24925,bscyoungboys,fcthun
24926,neuchatelxamax,grasshopperclubzurich
24927,acbellinzona,fcst.gallen
24928,fcthun,neuchatelxamax
24929,fcbasel,fcsion
24930,grasshopperclubzurich,fczurich
24931,fcluzern,bscyoungboys
24932,neuchatelxamax,fcluzern
24933,fcsion,fczurich
24934,grasshopperclubzurich,fcthun
24935,fcst.gallen,fcbasel
24936,bscyoungboys,acbellinzona
24937,fcbasel,acbellinzona
24938,fczurich,neuchatelxamax
24939,bscyoungboys,grasshopperclubzurich
24940,fcst.gallen,fcthun
24941,fcsion,fcluzern
24942,acbellinzona,fczurich
24943,fcthun,fcsion
24944,grasshopperclubzurich,fcst.gallen
24945,fcluzern,fcbasel
24946,neuchatelxamax,bscyoungboys
24947,fcbasel,fcthun
24948,acbellinzona,neuchatelxamax
24949,fcluzern,grasshopperclubzurich
24950,fcsion,fcst.gallen
24951,fczurich,bscyoungboys
24952,neuchatelxamax,fcbasel
24953,fcthun,fcluzern
24954,bscyoungboys,fcsion
24955,grasshopperclubzurich,acbellinzona
24956,fcst.gallen,fczurich
24957,fcst.gallen,neuchatelxamax
24958,fczurich,fcthun
24959,fcbasel,bscyoungboys
24960,acbellinzona,fcluzern
24961,fcsion,grasshopperclubzurich
24962,fcluzern,fczurich
24963,fcthun,acbellinzona
24964,grasshopperclubzurich,fcbasel
24965,neuchatelxamax,fcsion
24966,bscyoungboys,fcst.gallen
24967,acbellinzona,bscyoungboys
24968,fczurich,fcluzern
24969,neuchatelxamax,fcsion
24970,fcst.gallen,grasshopperclubzurich
24971,fcthun,fcbasel
24972,fcsion,fcbasel
24973,bscyoungboys,fcluzern
24974,neuchatelxamax,fcthun
24975,fcst.gallen,acbellinzona
24976,fczurich,grasshopperclubzurich
24977,fcbasel,fcst.gallen
24978,fcsion,acbellinzona
24979,grasshopperclubzurich,fcthun
24980,fcluzern,neuchatelxamax
24981,bscyoungboys,fczurich
24982,neuchatelxamax,grasshopperclubzurich
24983,fczurich,fcst.gallen
24984,fcbasel,fcsion
24985,acbellinzona,fcluzern
24986,fcthun,bscyoungboys
24987,fcsion,grasshopperclubzurich
24988,fczurich,acbellinzona
24989,fcluzern,fcbasel
24990,fcst.gallen,fcthun
24991,bscyoungboys,neuchatelxamax
24992,grasshopperclubzurich,bscyoungboys
24993,fcsion,fcst.gallen
24994,fcbasel,fczurich
24995,neuchatelxamax,acbellinzona
24996,fcthun,fcluzern
24997,fcluzern,grasshopperclubzurich
24998,fczurich,fcsion
24999,acbellinzona,fcbasel
25000,fcst.gallen,bscyoungboys
25001,fcthun,neuchatelxamax
25002,neuchatelxamax,fczurich
25003,fcst.gallen,acbellinzona
25004,grasshopperclubzurich,fcbasel
25005,fcsion,fcthun
25006,bscyoungboys,fcluzern
25007,fcbasel,neuchatelxamax
25008,grasshopperclubzurich,acbellinzona
25009,fcluzern,fcst.gallen
25010,fcsion,bscyoungboys
25011,fcthun,fczurich
25012,acbellinzona,fcthun
25013,fcluzern,fcsion
25014,fcst.gallen,neuchatelxamax
25015,bscyoungboys,fcbasel
25016,fczurich,grasshopperclubzurich
25017,bscyoungboys,acbellinzona
25018,fcsion,fczurich
25019,fcbasel,grasshopperclubzurich
25020,neuchatelxamax,fcluzern
25021,fcthun,fcst.gallen
25022,acbellinzona,fcsion
25023,fczurich,bscyoungboys
25024,grasshopperclubzurich,fcst.gallen
25025,fcluzern,fcthun
25026,neuchatelxamax,fcbasel
25027,fcbasel,fcst.gallen
25028,acbellinzona,bscyoungboys
25029,fczurich,fcsion
25030,fcluzern,neuchatelxamax
25031,fcthun,grasshopperclubzurich
25032,fcbasel,bscyoungboys
25033,fcluzern,acbellinzona
25034,fcst.gallen,fcsion
25035,fcthun,grasshopperclubzurich
25036,fczurich,neuchatelxamax
25037,bscyoungboys,fcthun
25038,acbellinzona,fczurich
25039,grasshopperclubzurich,fcluzern
25040,neuchatelxamax,fcst.gallen
25041,fcsion,fcbasel
25042,grasshopperclubzurich,neuchatelxamax
25043,fcluzern,bscyoungboys
25044,fcthun,fcsion
25045,fcbasel,acbellinzona
25046,fcst.gallen,fczurich
25047,fcsion,fcluzern
25048,bscyoungboys,grasshopperclubzurich
25049,acbellinzona,fcst.gallen
25050,neuchatelxamax,fcthun
25051,fczurich,fcbasel
25052,acbellinzona,neuchatelxamax
25053,fcst.gallen,fcluzern
25054,fcbasel,fcthun
25055,grasshopperclubzurich,fczurich
25056,bscyoungboys,fcsion
25057,grasshopperclubzurich,fcsion
25058,fcluzern,fczurich
25059,neuchatelxamax,bscyoungboys
25060,fcst.gallen,fcbasel
25061,fcthun,acbellinzona
25062,fcbasel,fcluzern
25063,acbellinzona,grasshopperclubzurich
25064,fcsion,neuchatelxamax
25065,bscyoungboys,fcst.gallen
25066,fczurich,fcthun
25067,acbellinzona,fcbasel
25068,neuchatelxamax,fczurich
25069,grasshopperclubzurich,bscyoungboys
25070,fcluzern,fcsion
25071,fcthun,fcst.gallen
25072,fcbasel,fcluzern
25073,bscyoungboys,neuchatelxamax
25074,fcsion,fcthun
25075,fcst.gallen,grasshopperclubzurich
25076,fczurich,acbellinzona
25077,fcst.gallen,fcsion
25078,fcthun,fcbasel
25079,grasshopperclubzurich,fcluzern
25080,neuchatelxamax,acbellinzona
25081,bscyoungboys,fczurich
25082,fcbasel,neuchatelxamax
25083,fczurich,fcst.gallen
25084,acbellinzona,grasshopperclubzurich
25085,fcluzern,fcthun
25086,fcsion,bscyoungboys
25087,fcthun,fczurich
25088,fcluzern,acbellinzona
25089,neuchatelxamax,fcst.gallen
25090,bscyoungboys,fcbasel
25091,grasshopperclubzurich,fcsion
25092,fcbasel,grasshopperclubzurich
25093,fcst.gallen,bscyoungboys
25094,acbellinzona,fcthun
25095,fcsion,neuchatelxamax
25096,fczurich,fcluzern
25097,fcsion,fczurich
25098,bscyoungboys,fcbasel
25099,neuchatelxamax,fcluzern
25100,servettefc,fcthun
25101,grasshopperclubzurich,fclausanne-sports
25102,fcthun,fcbasel
25103,fczurich,bscyoungboys
25104,grasshopperclubzurich,neuchatelxamax
25105,fclausanne-sports,servettefc
25106,fcluzern,fcsion
25107,fcbasel,servettefc
25108,neuchatelxamax,fcthun
25109,grasshopperclubzurich,fczurich
25110,fcsion,fclausanne-sports
25111,bscyoungboys,fcluzern
25112,fclausanne-sports,fcthun
25113,fcluzern,neuchatelxamax
25114,servettefc,fcsion
25115,bscyoungboys,grasshopperclubzurich
25116,fczurich,fcbasel
25117,grasshopperclubzurich,servettefc
25118,fcsion,fcbasel
25119,fcthun,fczurich
25120,fcluzern,fclausanne-sports
25121,neuchatelxamax,bscyoungboys
25122,fcbasel,grasshopperclubzurich
25123,fcsion,fcthun
25124,servettefc,neuchatelxamax
25125,bscyoungboys,fclausanne-sports
25126,fczurich,fcluzern
25127,fclausanne-sports,fcbasel
25128,fcthun,fcluzern
25129,grasshopperclubzurich,fcsion
25130,neuchatelxamax,fczurich
25131,servettefc,bscyoungboys
25132,fcbasel,bscyoungboys
25133,fcthun,servettefc
25134,fcluzern,grasshopperclubzurich
25135,fcsion,neuchatelxamax
25136,fczurich,fclausanne-sports
25137,fcbasel,fcluzern
25138,fclausanne-sports,neuchatelxamax
25139,grasshopperclubzurich,fcthun
25140,servettefc,fczurich
25141,bscyoungboys,fcsion
25142,fcthun,bscyoungboys
25143,fczurich,fcsion
25144,fclausanne-sports,grasshopperclubzurich
25145,fcluzern,servettefc
25146,neuchatelxamax,fcbasel
25147,fcluzern,fczurich
25148,fcbasel,fcsion
25149,grasshopperclubzurich,fcthun
25150,bscyoungboys,servettefc
25151,fcsion,bscyoungboys
25152,fczurich,servettefc
25153,fcbasel,neuchatelxamax
25154,fcthun,grasshopperclubzurich
25155,fclausanne-sports,fcluzern
25156,fclausanne-sports,fcbasel
25157,fcthun,fcluzern
25158,fcsion,bscyoungboys
25159,fczurich,grasshopperclubzurich
25160,bscyoungboys,fcbasel
25161,fczurich,fcthun
25162,fclausanne-sports,fcluzern
25163,servettefc,grasshopperclubzurich
25164,fcluzern,bscyoungboys
25165,fcbasel,fczurich
25166,grasshopperclubzurich,fclausanne-sports
25167,fcsion,servettefc
25168,fcthun,servettefc
25169,fczurich,fcsion
25170,fcbasel,fcluzern
25171,fclausanne-sports,bscyoungboys
25172,grasshopperclubzurich,fcbasel
25173,fcsion,fcthun
25174,fclausanne-sports,fczurich
25175,servettefc,fcluzern
25176,grasshopperclubzurich,bscyoungboys
25177,fcluzern,fcsion
25178,servettefc,fczurich
25179,fcthun,fclausanne-sports
25180,fcbasel,servettefc
25181,fcluzern,grasshopperclubzurich
25182,fcsion,fclausanne-sports
25183,bscyoungboys,fcthun
25184,grasshopperclubzurich,fcsion
25185,fcthun,fcbasel
25186,fclausanne-sports,servettefc
25187,fczurich,bscyoungboys
25188,fcluzern,fcbasel
25189,fcsion,fczurich
25190,bscyoungboys,fclausanne-sports
25191,servettefc,fcthun
25192,fclausanne-sports,fcthun
25193,bscyoungboys,grasshopperclubzurich
25194,servettefc,fcsion
25195,fczurich,fcluzern
25196,grasshopperclubzurich,fcbasel
25197,fclausanne-sports,fczurich
25198,fcluzern,fcthun
25199,neuchatelxamax,fcsion
25200,bscyoungboys,servettefc
25201,fcluzern,servettefc
25202,fcthun,grasshopperclubzurich
25203,fcsion,fcbasel
25204,fczurich,fclausanne-sports
25205,grasshopperclubzurich,fcluzern
25206,servettefc,bscyoungboys
25207,fcbasel,fclausanne-sports
25208,fcthun,fcsion
25209,bscyoungboys,fczurich
25210,fcbasel,fcthun
25211,grasshopperclubzurich,servettefc
25212,fclausanne-sports,fcsion
25213,bscyoungboys,fcluzern
25214,fcsion,grasshopperclubzurich
25215,servettefc,fclausanne-sports
25216,fczurich,fcbasel
25217,fcbasel,grasshopperclubzurich
25218,fcluzern,fclausanne-sports
25219,fcthun,bscyoungboys
25220,fczurich,servettefc
25221,grasshopperclubzurich,fczurich
25222,fcluzern,fcthun
25223,servettefc,fcbasel
25224,bscyoungboys,fcsion
25225,fcbasel,bscyoungboys
25226,fclausanne-sports,grasshopperclubzurich
25227,fcsion,fcluzern
25228,fcthun,fczurich
25229,fcbasel,fcsion
25230,servettefc,fclausanne-sports
25231,fcluzern,bscyoungboys
25232,fcthun,neuchatelxamax
25233,fczurich,grasshopperclubzurich
25234,fcbasel,fczurich
25235,neuchatelxamax,servettefc
25236,grasshopperclubzurich,bscyoungboys
25237,fcsion,fcluzern
25238,fcthun,fclausanne-sports
25239,fcluzern,fcbasel
25240,servettefc,grasshopperclubzurich
25241,fczurich,neuchatelxamax
25242,fclausanne-sports,fcsion
25243,bscyoungboys,fcthun
25244,grasshopperclubzurich,fcluzern
25245,neuchatelxamax,fclausanne-sports
25246,fcbasel,fcthun
25247,fcsion,servettefc
25248,bscyoungboys,fczurich
25249,fcluzern,fczurich
25250,servettefc,fcbasel
25251,fclausanne-sports,bscyoungboys
25252,neuchatelxamax,grasshopperclubzurich
