,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,home_team_goal,away_team_goal
289,15.0,17.0,0.0,-6.0,2.0,6.0,10.0,-4.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
290,-8.0,10.0,-28.0,7.0,-13.0,-19.0,0.0,-13.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.0
291,16.0,-3.0,17.0,-11.0,8.0,11.0,-3.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
292,0.0,13.0,8.0,-16.0,16.0,1.0,-4.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
293,12.0,2.0,7.0,5.0,-7.0,-24.0,-22.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,2.0
294,5.0,14.0,6.0,-11.0,-20.0,20.0,16.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,1.0,3.0
295,-30.0,-25.0,-5.0,-23.0,0.0,25.0,5.0,18.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,4.0
296,8.0,5.0,28.0,8.0,18.0,9.0,0.0,13.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
297,2.0,-8.0,-9.0,10.0,0.0,-25.0,-8.0,-18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0
298,2.0,0.0,-13.0,-10.0,-33.0,-12.0,-5.0,-17.0,0.0,1.0,0.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,4.0
299,-18.0,-15.0,-10.0,2.0,-11.0,13.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,2.0
300,16.0,33.0,6.0,13.0,13.0,17.0,-13.0,14.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
301,10.0,15.0,15.0,-12.0,17.0,-14.0,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,0.0,0.0,0.0,3.0,1.0
302,10.0,16.0,20.0,-16.0,14.0,-8.0,-5.0,9.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
303,-5.0,-1.0,-9.0,11.0,-1.0,3.0,-5.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
304,-6.0,-2.0,-1.0,2.0,-16.0,5.0,10.0,-12.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
305,0.0,3.0,-3.0,3.0,-23.0,-11.0,-23.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
306,9.0,-1.0,-6.0,-2.0,9.0,-1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
307,-19.0,2.0,-6.0,-2.0,-11.0,15.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
308,-11.0,4.0,18.0,-13.0,6.0,5.0,0.0,22.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
309,-10.0,3.0,10.0,5.0,-15.0,-13.0,-12.0,-11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,1.0
310,-12.0,-11.0,-10.0,15.0,-2.0,2.0,-13.0,15.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
311,12.0,-10.0,2.0,10.0,-10.0,-28.0,-19.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,2.0,1.0
312,7.0,25.0,1.0,-6.0,-7.0,12.0,20.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,3.0,2.0
313,-10.0,-20.0,16.0,-29.0,-1.0,4.0,21.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0
314,14.0,11.0,12.0,9.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
315,7.0,-6.0,20.0,-1.0,5.0,15.0,-4.0,-2.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,2.0
316,9.0,18.0,-10.0,-8.0,9.0,-3.0,13.0,-2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
317,-14.0,-3.0,-8.0,-16.0,-10.0,-15.0,11.0,-25.0,-1.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
318,25.0,17.0,10.0,-20.0,22.0,2.0,16.0,-4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
319,15.0,-4.0,1.0,-6.0,1.0,0.0,-5.0,13.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
320,15.0,-3.0,-17.0,16.0,-11.0,-10.0,-17.0,-30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,1.0,2.0
321,-8.0,-15.0,19.0,2.0,4.0,-1.0,-13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
322,-2.0,3.0,13.0,-7.0,-2.0,22.0,-1.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0
323,-5.0,-5.0,-19.0,-24.0,6.0,4.0,15.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
324,-16.0,15.0,38.0,-18.0,19.0,-7.0,0.0,15.0,0.0,-1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
325,33.0,14.0,10.0,18.0,-3.0,-1.0,-23.0,-8.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0
326,1.0,7.0,0.0,10.0,4.0,-2.0,9.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
327,13.0,21.0,12.0,-24.0,1.0,20.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,-23.0,-4.0,-10.0,15.0,18.0,2.0,-13.0,15.0,2.0,-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
329,-1.0,-7.0,-8.0,-2.0,-15.0,-28.0,-10.0,-13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,3.0,1.0
330,2.0,1.0,9.0,5.0,9.0,-10.0,-12.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
331,-17.0,-1.0,-8.0,-7.0,-2.0,15.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0
332,-7.0,3.0,12.0,24.0,-6.0,16.0,-13.0,-14.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,11.0,8.0,18.0,-19.0,26.0,1.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
334,4.0,1.0,-23.0,-13.0,-33.0,-16.0,8.0,-33.0,0.0,1.0,0.0,1.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0
335,18.0,8.0,6.0,-7.0,1.0,-12.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
336,-18.0,0.0,14.0,0.0,0.0,2.0,11.0,14.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
337,-3.0,-4.0,13.0,7.0,-2.0,8.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
338,-7.0,0.0,0.0,2.0,5.0,4.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
339,-31.0,-5.0,-5.0,17.0,-12.0,1.0,-7.0,0.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
340,-6.0,-5.0,17.0,-16.0,-6.0,6.0,3.0,-18.0,0.0,-1.0,1.0,0.0,-2.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0
341,-1.0,-7.0,-4.0,2.0,1.0,-7.0,-1.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
342,4.0,-15.0,2.0,10.0,-18.0,2.0,-3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
343,-7.0,-6.0,17.0,-12.0,8.0,20.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
344,14.0,7.0,13.0,-19.0,11.0,-2.0,-3.0,-15.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
345,0.0,-13.0,5.0,16.0,-3.0,-12.0,-15.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346,24.0,-14.0,1.0,0.0,3.0,-1.0,-14.0,-12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0
347,13.0,5.0,8.0,-15.0,3.0,38.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
348,-6.0,-7.0,-18.0,-25.0,11.0,-10.0,11.0,-14.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
349,15.0,2.0,-6.0,-5.0,18.0,-3.0,7.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,-8.0,10.0,-28.0,7.0,-13.0,-19.0,0.0,-13.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0
351,-18.0,-29.0,-11.0,0.0,-29.0,-10.0,7.0,-14.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
352,-17.0,2.0,-2.0,-13.0,0.0,28.0,10.0,18.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,4.0,1.0
353,5.0,16.0,18.0,15.0,0.0,-3.0,-10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
354,-2.0,-6.0,-25.0,-2.0,-11.0,0.0,3.0,-13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
355,0.0,15.0,42.0,-16.0,26.0,20.0,-3.0,30.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0
356,13.0,18.0,13.0,8.0,-2.0,0.0,8.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,-7.0,-22.0,7.0,8.0,6.0,-23.0,-15.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0
358,-8.0,-8.0,-13.0,12.0,-25.0,-4.0,-5.0,-3.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
359,10.0,5.0,3.0,-6.0,1.0,15.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
360,-16.0,-8.0,16.0,-2.0,3.0,-12.0,-1.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
361,18.0,2.0,-15.0,18.0,-18.0,-11.0,-3.0,-8.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,2.0,1.0
362,-4.0,-12.0,-5.0,-8.0,-10.0,5.0,-10.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
363,0.0,12.0,5.0,-5.0,3.0,4.0,-3.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,7.0,-8.0,-19.0,10.0,0.0,-20.0,-13.0,-18.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
365,16.0,5.0,8.0,0.0,8.0,-8.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
366,-19.0,-23.0,14.0,-2.0,-1.0,32.0,1.0,5.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0
367,26.0,21.0,11.0,9.0,16.0,8.0,-3.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0
368,-5.0,10.0,-17.0,3.0,-37.0,13.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-1.0,1.0,3.0
369,-2.0,-11.0,0.0,1.0,0.0,-2.0,-4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
370,-24.0,14.0,-1.0,0.0,-3.0,1.0,14.0,12.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
371,3.0,-6.0,5.0,28.0,-8.0,-1.0,-23.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
372,0.0,-15.0,-42.0,16.0,-26.0,-15.0,9.0,-18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0
373,34.0,13.0,23.0,-27.0,0.0,24.0,15.0,18.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,4.0
374,-7.0,-26.0,-21.0,-25.0,-7.0,4.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
375,15.0,1.0,-9.0,-3.0,3.0,-8.0,2.0,-9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
376,14.0,3.0,2.0,-22.0,5.0,-23.0,10.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
377,-10.0,-9.0,-5.0,4.0,-3.0,-1.0,-10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
378,-6.0,-6.0,2.0,6.0,25.0,-26.0,-13.0,-14.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,2.0,1.0
379,-2.0,-7.0,-3.0,-3.0,-13.0,-13.0,-14.0,-11.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0
380,15.0,16.0,8.0,17.0,9.0,-4.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
381,-27.0,-11.0,-19.0,15.0,-31.0,1.0,-4.0,-13.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
382,5.0,7.0,2.0,-6.0,8.0,7.0,-9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
383,2.0,-19.0,3.0,7.0,-3.0,-15.0,-17.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
384,-2.0,-15.0,-24.0,18.0,-19.0,4.0,5.0,-13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0
385,-2.0,8.0,-1.0,-10.0,0.0,15.0,18.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
386,-4.0,-7.0,-5.0,-3.0,-5.0,5.0,-10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
387,-8.0,-3.0,11.0,10.0,-16.0,6.0,-3.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
388,1.0,0.0,8.0,15.0,-8.0,17.0,-4.0,10.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0
389,-8.0,-5.0,-28.0,-8.0,-18.0,-9.0,0.0,-13.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0
390,4.0,15.0,0.0,-8.0,13.0,-3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
391,-5.0,15.0,-19.0,4.0,-3.0,-1.0,1.0,-9.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
392,2.0,0.0,-13.0,-1.0,3.0,-16.0,5.0,-12.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
393,15.0,2.0,-26.0,-5.0,18.0,-3.0,7.0,-1.0,1.0,-1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
394,-11.0,7.0,-18.0,12.0,-35.0,-24.0,-25.0,-13.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
395,3.0,5.0,8.0,6.0,9.0,-10.0,-9.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
396,19.0,-12.0,33.0,-17.0,10.0,24.0,5.0,18.0,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
397,3.0,15.0,7.0,21.0,6.0,19.0,-12.0,-14.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
398,0.0,2.0,7.0,-4.0,3.0,1.0,-1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
399,-9.0,-5.0,-8.0,-2.0,-13.0,-6.0,-1.0,-16.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
400,-13.0,13.0,28.0,-16.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401,23.0,9.0,5.0,33.0,-18.0,-11.0,-18.0,-8.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.0
402,-5.0,-7.0,-2.0,6.0,-8.0,-7.0,9.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
403,-3.0,6.0,5.0,-28.0,8.0,11.0,13.0,8.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
404,14.0,12.0,-20.0,-21.0,5.0,-12.0,15.0,-10.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
405,-29.0,-6.0,-11.0,17.0,2.0,4.0,-3.0,3.0,2.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
406,-15.0,-14.0,-21.0,4.0,-3.0,-15.0,16.0,5.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
407,2.0,6.0,5.0,2.0,11.0,-7.0,-3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
408,12.0,1.0,18.0,14.0,19.0,4.0,-11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
409,13.0,8.0,10.0,-21.0,19.0,-1.0,1.0,-2.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,-5.0,-7.0,-2.0,10.0,-2.0,-18.0,-22.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
411,0.0,-2.0,5.0,7.0,-21.0,2.0,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
412,-23.0,-19.0,15.0,-23.0,13.0,6.0,13.0,8.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
413,9.0,9.0,1.0,1.0,-3.0,10.0,-1.0,-8.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0
414,-8.0,-12.0,5.0,7.0,-1.0,6.0,-5.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,-16.0,-3.0,-5.0,8.0,0.0,0.0,10.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
416,28.0,0.0,-24.0,2.0,9.0,-3.0,-7.0,-15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,2.0
417,-5.0,5.0,3.0,4.0,1.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
418,0.0,5.0,16.0,-3.0,2.0,3.0,9.0,-4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
419,15.0,-4.0,1.0,-6.0,1.0,0.0,-5.0,13.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
420,-7.0,8.0,1.0,8.0,-3.0,1.0,8.0,-7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
421,0.0,-23.0,-22.0,16.0,-16.0,-5.0,-1.0,-13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
422,-11.0,-20.0,-26.0,17.0,-5.0,-9.0,8.0,5.0,-1.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
423,-15.0,0.0,-25.0,-10.0,-10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0
424,-12.0,-1.0,-18.0,-14.0,-1.0,-4.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,2.0
425,-19.0,6.0,-8.0,-16.0,8.0,10.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,2.0,1.0
426,-4.0,1.0,23.0,-2.0,28.0,26.0,-8.0,33.0,0.0,-1.0,0.0,-1.0,1.0,0.0,2.0,0.0,-1.0,0.0,1.0,1.0,3.0,0.0
427,15.0,17.0,7.0,8.0,12.0,6.0,12.0,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
428,-8.0,-13.0,-18.0,0.0,2.0,0.0,2.0,12.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
429,-8.0,-8.0,-13.0,12.0,-25.0,-4.0,-5.0,-3.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430,13.0,10.0,-9.0,-20.0,18.0,12.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,4.0,1.0
431,6.0,25.0,18.0,-22.0,20.0,0.0,3.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
432,15.0,11.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
